FORD
tid attemp_tp tp 50lat 99lat
1.91029e+06 1.91018e+06 20.967 57.014 54.5747 106.022 380.266 124.819

FORD
tid attemp_tp tp 50lat 99lat
1 154.505 151.885 9.115 39.28
3 154.505 151.878 9.131 41.056
13 154.505 151.807 9.134 39.84
15 154.505 152.042 9.102 41.485
11 154.504 151.628 9.102 41.613
7 154.504 151.905 9.065 41.361
5 154.502 151.658 9.17 41.31
9 154.5 151.914 9.177 41.801
6 154.497 152.156 9.245 41.563
0 154.494 151.826 9.351 41.418
2 154.494 151.97 9.321 41.938
4 154.493 151.933 9.303 41.542
8 154.492 151.812 9.285 42.081
14 154.491 151.891 9.315 41.776
10 154.49 151.672 9.346 42.055
12 154.488 151.919 9.34 42.76
2471.97 2429.9 9.065 9.351 9.21888 39.28 42.76 41.4299

FORD
tid attemp_tp tp 50lat 99lat
4 955.93 911.288 10.297 61.966
8 955.772 912.628 10.426 58.606
6 955.641 913.469 10.494 62.05
10 955.507 913.169 10.556 62.142
12 955.493 913.853 10.63 59.435
2 955.434 913.653 10.713 60.828
14 955.393 912.974 10.686 59.906
0 955.191 917.203 10.942 60.512
9 923.91 920.067 40.555 248.604
1 923.856 920.244 43.696 246.693
3 923.628 919.887 39.371 256.036
5 922.749 919.557 39.286 263.72
7 922.727 919.516 38.654 267.755
15 922.375 918.888 36.733 271.035
11 922.283 919.184 35.717 269.377
13 921.79 918.729 31.408 270.276
15027.7 14664.3 10.297 43.696 24.3853 58.606 271.035 161.184

FORD
tid attemp_tp tp 50lat 99lat
4 1064.8 1052.19 21.409 107.458
8 1064.77 1051.88 21.385 108.66
6 1064.58 1051.71 21.121 108.651
2 1064.25 1051.47 21.396 101.872
10 1064.2 1051.78 21.59 110.943
12 1064.18 1051.52 21.786 109.019
14 1064.08 1052.14 21.965 109.633
0 1063.77 1051.05 21.082 111.117
1 1022.47 1019.62 52.055 261.163
9 1022.1 1019.52 52.12 262.608
3 1021.8 1019.95 50.988 275.695
5 1021.31 1018.84 51.26 279.581
15 1020.14 1017.55 51.431 291.275
11 1020.12 1018.05 51.983 287.538
13 1019.46 1016.69 52.115 292.18
7 1017.37 1015.1 54.451 282.385
